SKU,Title,Description,Assets,Price,Stock,Category,Brand,,,,
132F0060,Danfoss FC51 18KW 3x240V 37A IP20 132F0060,"Frequency Converter
FC-051P18KT4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P18K) 18.5 KW / 25 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M5-FRAME
Other options according to Model code

Model code:
FC-051P18KT4E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M4_IP20.jpg?w=300&h=300,1466,10,VLT® Micro Drive FC 65,Danfoss,,,,
132F0061,Danfoss FC51 22KW 3x240V 43A IP20 132F0061,"Frequency Converter
FC-051P22KT4E20H3BXCXXXSXXX
VLT® Micro Drive FC-51
(P22K) 22 KW / 30 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
Brake chopper
No Loc. Cont. Panel
Coated PCB, No Mains Option
M5-FRAME
Other options according to Model code

Model code:
FC-051P22KT4E20H3BXCXXXSXXX
The VLT® Micro Drive is a general-purpose drive that can control AC motors up to 22.0 kW. It is a small drive with maximum strength and reliability. The VLT® Micro Drive is manufactured with respect for the environment, and it complies with the RoHS Directive.

Note: Order the LCP display separately as an accessory.",https://files.danfoss.com/dds/l01/VLT_Micro_M5_IP20.jpg?w=300&h=300,1724,10,VLT® Micro Drive FC 66,Danfoss,,,,
132B0100,VLT® Control Panel LCP 11 w/o potmeter 132B0100,"Local control panel for VLT® Micro Drive FC51. Enclosure IP20/Front
IP54. Numerical LCP with Quick-Menu for commissioning and local control.
Status readout, Hand/Auto-selection, Reset and Navigation keys, Copy and
parameter store functionality.",https://files.danfoss.com/dds/l01/132b0100.JPG?w=300&h=300,29,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0101,VLT® Control Panel LCP 11 w/ potmeter 132B0100,"Numerical control unit with integrated potentiometer for VLT Micro Drive
FC 51.
Fully enclosed housing design (IP 20 / front IP 54).
Quick menu for quick commissioning, manual / auto switchover and alarm
acknowledgment.
With copy function to save and transfer the device parameters.",https://files.danfoss.com/dds/l01/132b0101.JPG?w=300&h=300,29,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0102,REMOTE KIT FOR LCP 132B0102,"Remote installation kit for VLT Micro Drive FC 51 for installing an LCP 11 or LCP
12 control unit in a control cabinet door or similar. (can also be retrofitted).
Contains fastening elements, seal and 3 m connection cable with plugs.
LCP is not included in the scope of delivery.
Minimum delivery quantity: 6 (in a collective box with individual packaging)",https://files.danfoss.com/dds/l01/132b0102.JPG?w=300&h=300,13,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0103,NEMA KIT - M1 FRAME 132B0103,"Nema 1 Conversion Kit, M1",https://files.danfoss.com/dds/l01/132b0103.JPG?w=300&h=300,8,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0104,NEMA KIT - M2 FRAME 132B0104,"Nema 1 Conversion Kit, M2",https://files.danfoss.com/dds/l01/132b0103.JPG?w=300&h=300,10,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0105,NEMA KIT - M3 FRAME 132B0105,"Nema 1 Conversion Kit, M3",https://files.danfoss.com/dds/l01/132b0104.JPG?w=300&h=300,10,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0120,NEMA KIT - M4 FRAME 132B0120,"NEMA 1 kit for FC-051, M4",https://files.danfoss.com/dds/l01/132b0120.JPG?w=300&h=300,18,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0121,NEMA KIT - M5 FRAME 132B0121,"NEMA 1 kit for FC-051, M5",https://files.danfoss.com/dds/l01/132b0121.JPG?w=300&h=300,20,10,Accessories for Low Voltage Drives,Danfoss,,,,
MTP10,MTP10 MTP10,,https://files.danfoss.com/dds/l01/132b0121.JPG?w=300&h=300,45,10,Accessories for Low Voltage Drives,Danfoss,,,,
134U3006,Danfoss FC280 MIDI 0.37KW IP20 134U3006,"Frequency converter
FC-280PK37T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
0.37 kW / 0.50 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280PK37T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,300,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3007,Danfoss FC280 MIDI 0.55KW IP20 134U3007,"Frequency converter
FC-280PK55T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
0.55 kW / 0.75 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280PK55T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,316,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3008,Danfoss FC280 MIDI 0.75KW IP20 134U3008,"Frequency converter
FC-280PK75T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
0.75 kW / 1.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280PK75T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,368,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3009,Danfoss FC280 MIDI 1.1KW IP20 134U3009,"Frequency converter
FC-280P1K1T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
1.1 kW / 1.5 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280P1K1T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,425,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3010,Danfoss FC280 MIDI 1.5KW IP20 134U3010,"Frequency converter
FC-280P1K5T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
1.5 kW / 2.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280P1K5T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,496,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3011,Danfoss FC280 MIDI 2.2KW IP20 134U3011,"Frequency converter
FC-280P2K2T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
2.2 kW / 3.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K1
Other options according to Model code

Model code:
FC-280P2K2T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,570,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3012,Danfoss FC280 MIDI 3KW IP20 134U3012,"Frequency converter
FC-280P3K0T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
3.0 kW / 4.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K2
Other options according to Model code

Model code:
FC-280P3K0T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,658,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3013,Danfoss FC280 MIDI 4KW IP20 134U3013,"Frequency converter
FC-280P4K0T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
4.0 kW / 5.5 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K2
Other options according to Model code

Model code:
FC-280P4K0T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K2_NoBlind.jpg?w=300&h=300,735,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3014,Danfoss FC280 MIDI 5.5KW IP20 134U3014,"Frequency converter
FC-280P5K5T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
5.5 kW / 7.5 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K2
Other options according to Model code

Model code:
FC-280P5K5T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K2_NoBlind.jpg?w=300&h=300,894,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3015,Danfoss FC280 MIDI 7.5KW IP20 134U3015,"Frequency converter
FC-280P7K5T4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
7.5 kW / 10 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K3
Other options according to Model code

Model code:
FC-280P7K5T4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K3_NoBlind.jpg?w=300&h=300,1037,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3016,Danfoss FC280 MIDI 11KW IP20 134U3016,"Frequency converter
FC-280P11KT4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
11 kW / 15 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K4
Other options according to Model code

Model code:
FC-280P11KT4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K4_NoBlind.jpg?w=300&h=300,1278,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3017,Danfoss FC280 MIDI 15KW IP20 134U3017,"Frequency converter
FC-280P15KT4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
15 kW / 20 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K4
Other options according to Model code

Model code:
FC-280P15KT4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K4_NoBlind.jpg?w=300&h=300,1695,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U3018,Danfoss FC280 MIDI 18KW IP20 134U3018,"Frequency converter
FC-280P18KT4E20H2BXCXXXSXXXXAX
VLT® Midi Drive FC-280
18.5 kW / 25 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C3 (200/400V)
Brake chopper, No display
Coated PCB, Latest release
Standard w. Modbus
Frame: K5
Other options according to Model code

Model code:
FC-280P18KT4E20H2BXCXXXSXXXXAX
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K4_NoBlind.jpg?w=300&h=300,2142,10,VLT® Midi Drive FC 280,Danfoss,,,,
132B0254,VLT® Control Panel LCP 21 Numerical 132B0254,VLT® Control Panel LCP 21 Numerical,https://files.danfoss.com/dds/l01/132B0254.jpg?w=300&h=300,47,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0466,MCM 103 MEMORY MODULE,"Memory module (MM) with Profibus converter
for VLT® Midi Drive FC280.
With the VLT® memory module Profibus converter
MCM 103 can transfer data between
Memory module and the VLT® Midi Drive FC280
be transmitted.
Functions:
- Make a full backup
all data / parameters (backup)
- Activation of the VLT® 2800 Profibus Converter
for FC280
- Restore data / settings
- Transfer of preconfigured parameters
settings on the drive or on a drive
- Activate the Profibus converter
- Downward compatibility to VLT2799 installations
with Profibus communication
- prevents the new FC280 from being in the PLC program
must be created again or new GSD files are needed",,117,10,Accessories for Low Voltage Drives,Danfoss,,,,
132B0281,"ADAPTER, GRAPHICAL  LCP",Graphic LCP adapter for LCP102,https://files.danfoss.com/dds/l01/132B0281-LIM.jpg?w=300&h=300,30,10,Accessories for Low Voltage Drives,Danfoss,,,,
134U7715,1.1KW W/ PROFIBUS,"Frequency converter
FC-280P1K1T4E20H1BXCXXXSXXXXA0
VLT® Midi Drive FC-280
1.1 kW / 1.5 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C1(200V)/C2(400V)
Brake chopper, No display
Coated PCB, Latest release
Integrated Profibus DP
Frame: K1
Other options according to Model code

Model code:
FC-280P1K1T4E20H1BXCXXXSXXXXA0
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,572,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U7716,1.5KW W/ PROFIBUS,"Frequency converter
FC-280P1K5T4E20H1BXCXXXSXXXXA0
VLT® Midi Drive FC-280
1.5 kW / 2.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C1(200V)/C2(400V)
Brake chopper, No display
Coated PCB, Latest release
Integrated Profibus DP
Frame: K1
Other options according to Model code

Model code:
FC-280P1K5T4E20H1BXCXXXSXXXXA0
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K1_NoBlind.jpg?w=300&h=300,572,10,VLT® Midi Drive FC 280,Danfoss,,,,
134U7718,3KW W/ PROFIBUS,"Frequency converter
FC-280P3K0T4E20H1BXCXXXSXXXXA0
VLT® Midi Drive FC-280
3.0 kW / 4.0 HP, Three phase 380-480 VAC
IP20 / Chassis, EMC Cat C1(200V)/C2(400V)
Brake chopper, No display
Coated PCB, Latest release
Integrated Profibus DP
Frame: K2
Other options according to Model code

Model code:
FC-280P3K0T4E20H1BXCXXXSXXXXA0
Note: The FC 280 does not include an LCP display or Memory Module.
The LCP and the Memory Module can be ordered as an Accessory.
Note: Mounting adapter plates for VLT2800 are available as an Accessory.",https://files.danfoss.com/dds/l01/K2_NoBlind.jpg?w=300&h=300,844,10,VLT® Midi Drive FC 280,Danfoss,,,,
131F0659 ,Danfoss FC202 1.5KW 3x240V IP55 131F0659 ,"Frequency converter
FC-202P1K5T2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P1K5) 1.5 KW / 2.0 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model code

Model code:
FC-202P1K5T2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,841,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9187 ,Danfoss FC202 2.2KW 3x240V IP55 131B9187 ,"Frequency converter
FC-202P2K2T2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P2K2) 2.2 KW / 3.0 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model code

Model code:
FC-202P2K2T2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,991,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9207 ,Danfoss FC202 3KW 3x240V IP55 131B9207 ,"Frequency converter
FC-202P3K0T2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P3K0) 3.0 KW / 4.0 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model code

Model code:
FC-202P3K0T2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,1068,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131G0181 ,Danfoss FC202 3.7KW 1>3PH IP55 131G0181 ,"Frequency converter
FC-202P3K7S2E55H2XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P3K7) 3.7 KW / 5.0 HP, Single phase
200 - 240 VAC, IP55 / Type 12
RFI Filter
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B1
Other options according to Model code

Model code:
FC-202P3K7S2E55H2XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_B1_IP21-55-66.jpg?w=300&h=300,1666,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9215 ,Danfoss FC202 3.7KW 3x240V IP55 131B9215 ,"Frequency converter
FC-202P3K7T2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P3K7) 3.7 KW / 5.0 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model code

Model code:
FC-202P3K7T2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,1132,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9252 ,Danfoss FC202 7.5KW 3x240V IP55 131B9252 ,"Frequency converter
FC-202P7K5T2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P7K5) 7.5 KW / 10 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B1
Other options according to Model code

Model code:
FC-202P7K5T2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_B1_IP21-55-66.jpg?w=300&h=300,1880,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131G2747 ,Danfoss FC202 7.5KW  IP55 131G2747 ,"Frequency converter
FC-202P7K5S2E55H2XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P7K5) 7.5 KW / 10 HP, Single phase
200 - 240 VAC, IP55 / Type 12
RFI Filter
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B2
Other options according to Model code

Model code:
FC-202P7K5S2E55H2XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA...",https://files.danfoss.com/dds/l01/VLT_B2_IP21-55-66.jpg?w=300&h=300,2133,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9270 ,Danfoss FC202 15KW 3x240V IP55 131B9270 ,"Frequency converter
FC-202P15KT2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P15K) 15 KW / 20 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B2
Other options according to Model code

Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_B2_IP21-55-66.jpg?w=300&h=300,2446,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131B9287 ,Danfoss FC202 22KW 3x240V IP55 131B9287 ,"Frequency converter
FC-202P22KT2E55H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P22K) 22 KW / 30 HP, Three phase
200 - 240 VAC, IP55 / Type 12
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C1
Other options according to Model code

Model code:
FC-202P22KT2E55H1XGXXXXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_C1_IP21-55-66.jpg?w=300&h=300,3421,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131U2877 ,Danfoss FC202 1.5KW IP55 131U2877 ,"Frequency converter
FC-202P1K5T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 480 VAC, IP55 / Type 12 A4 Frame
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model code

Model code:
FC-202P1K5T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,823,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131U2636 ,Danfoss FC202 2.2KW IP55 131U2636 ,"Frequency converter
FC-202P2K2T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 480 VAC, IP55 / Type 12 A4 Frame
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model code

Model code:
FC-202P2K2T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,973,10,VLT® AQUA Drive FC 202,Danfoss,,,,
131U2635 ,Danfoss FC202 3KW IP55 131U2635 ,"Frequency converter
FC-202P3K0T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
VLT® AQUA Drive FC-202
(P3K0) 3.0 KW / 4.0 HP, Three phase
380 - 480 VAC, IP55 / Type 12 A4 Frame
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model code

Model code:
FC-202P3K0T4Z55H1XGXXOXSXXXXAXBXCXXXXDX
Danfoss VLT® AQUA Drive is dedicated to water and wastewater applications. With a wide range of powerful standard and optional features, the VLT® AQUA Drive provides the lowest overall cost of ownership for water and wastewater applications.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,1068,10,VLT® AQUA Drive FC 202,Danfoss,,,,
